Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3
gene-SAURSH1000_RS02445,host,gene-SAURSH1000_RS02445,6.115892125483034,6.0014148779611505,5.963579343618446,6.47543271670409,6.295266001439646,6.09807428216624,6.630683385642372,6.467698726104354,6.1070228877422545,6.6895992691789665,6.618738983517219,5.676753802268282,5.958424693029782,6.1903154058531475,4.890349128221754,4.672828834461906,5.017279836814924,3.7612001156935624,4.574710978503383,5.062595033026967,2.833213344056216
gene-SAURSH1000_RS02545,host,rpsG,9.725616079415785,9.30091207016057,9.426499589515949,9.800900963761027,9.29394595583098,9.212936997823448,10.031968714184668,9.54273286919502,9.344958673700944,9.604137675216665,9.83274314801037,8.820404065485645,8.700847193443972,9.647885373547759,8.098946748943339,7.709308333385869,7.895436006942965,7.239214973779806,7.517520850603031,7.958227192322312,6.872128101338986
gene-SAURSH1000_RS00870,host,pflB,5.568344503761097,10.04654839537678,5.652489180268651,6.0112671744041615,8.302265794873367,5.318119993844216,5.942799375126701,7.304515946460155,5.181783550292085,8.197263371414335,6.729824070489475,5.170483995038151,10.074663898225085,10.454869535544447,8.258940462988459,9.48105429619781,,8.189522110748094,8.566554620953962,,7.1252830915107115
gene-SAURSH1000_RS05635,host,rnc,5.407171771460119,5.641907070938114,5.303304908059076,5.54907608489522,5.958424693029782,5.605802066295998,5.641907070938114,5.823045895483019,5.220355825078324,5.802118375377063,5.955837369464831,4.624972813284271,5.147494476813453,5.44673737166631,3.784189633918261,3.970291913552122,4.356708826689592,2.6390573296152584,3.713572066704308,4.2626798770413155,2.0794415416798357
gene-SAURSH1000_RS08155,host,serA,3.9512437185814275,4.962844630259907,3.8501476017100584,4.23410650459726,4.276666119016055,3.784189633918261,4.3694478524670215,4.189654742026425,4.060443010546419,4.382026634673881,4.060443010546419,3.4011973816621555,3.912023005428146,4.820281565605037,2.833213344056216,2.995732273553991,3.091042453358316,2.4849066497880004,2.6390573296152584,2.9444389791664403,2.0794415416798357
gene-SAURSH1000_RS02020,host,gene-SAURSH1000_RS02020,4.30406509320417,4.418840607796598,4.2626798770413155,4.663439094112067,4.948759890378168,4.060443010546419,4.430816798843313,4.804021044733257,4.219507705176107,4.23410650459726,4.844187086458591,3.5263605246161616,3.6109179126442243,4.31748811353631,2.9444389791664403,2.772588722239781,2.9444389791664403,1.791759469228055,2.9444389791664403,3.1780538303479458,1.9459101490553132
gene-SAURSH1000_RS05805,host,rimP,6.186208623900494,6.12029741895095,5.918893854273146,6.423246963533519,6.338594078203183,6.100318952020064,6.398594934535208,6.699500340161678,5.948034989180646,6.376726947898627,6.884486652042782,5.3706380281276624,5.752572638825633,6.354370040797351,4.852030263919617,4.736198448394496,5.187385805840755,4.060443010546419,4.532599493153256,5.272999558563747,3.7376696182833684
gene-SAURSH1000_RS07370,host,dnaG,6.947937068614969,7.145196134997171,6.794586580876499,7.388946097618437,7.409136443920128,7.087573705557973,7.3453648404168685,7.421177528595393,6.828712071641684,7.2813856635702825,7.554334823725748,6.063785208687608,6.687108607866515,7.291656209174461,5.308267697401205,5.717027701406222,6.240275845170769,4.48863636973214,5.568344503761097,6.313548046277095,4.060443010546419
gene-SAURSH1000_RS10635,host,rplM,7.832014180505469,7.743269700829004,7.827639546366422,7.875119281040293,8.18004072349016,7.658227526161352,8.075893630298857,8.09712193091871,7.927685045615778,7.756623334538858,8.302513718514158,7.033506484287697,7.023758954738443,7.7336835707759,6.597145701886651,6.415096959171596,6.71174039505618,5.429345628954441,6.066108090103747,6.721425700790643,4.912654885736052
gene-SAURSH1000_RS08905,host,gene-SAURSH1000_RS08905,6.598509028614515,7.071573364211532,6.816735880594968,7.272398392570047,6.400257445308821,7.00850518208228,7.200424892944957,6.35088571671474,6.862757913051401,7.502738210754851,6.646390514847729,6.073044534100405,7.174724309836376,7.027314514039777,6.102558594613569,5.720311776607412,6.111467339502679,4.955827057601261,5.236441962829949,5.988961416889864,4.3694478524670215
gene-CPT_phageK_gp220,phage,gene-CPT_phageK_gp220,0.6931471805599453,0.0,0.0,3.6375861597263857,1.0986122886681098,1.0986122886681098,5.783825182329737,3.258096538021482,4.875197323201151,8.388905171114706,6.803505257608338,8.750207862525711,9.61707134520558,9.265112607823163,9.377886643187983,8.671115273688494,8.857799727175905,8.576593534697684,7.7886260656250315,7.965545573129992,7.434847875211999
gene-SAURSH1000_RS05895,host,pgsA,6.016157159698354,6.154858094016418,5.921578419643816,6.610696044717759,5.971261839790462,6.152732694704104,6.595780513961311,6.395261598115449,6.118097198041348,6.748759547491679,6.453624998892692,5.267858159063328,5.958424693029782,6.0330862217988015,4.418840607796598,4.574710978503383,4.941642422609304,3.7612001156935624,4.820281565605037,4.844187086458591,3.258096538021482
gene-SAURSH1000_RS00830,host,gene-SAURSH1000_RS00830,5.793013608384144,4.02535169073515,6.597145701886651,5.68697535633982,3.5553480614894135,6.54534966033442,5.293304824724492,3.1780538303479458,5.6240175061873385,5.598421958998375,3.258096538021482,4.564348191467836,5.62040086571715,4.983606621708336,4.663439094112067,4.51085950651685,4.454347296253507,4.07753744390572,3.6375861597263857,4.897839799950911,3.5263605246161616
gene-SAURSH1000_RS08570,host,gene-SAURSH1000_RS08570,3.7612001156935624,3.58351893845611,3.295836866004329,4.174387269895637,3.9318256327243257,3.6888794541139363,4.276666119016055,3.8501476017100584,3.4011973816621555,4.204692619390966,4.143134726391533,2.8903717578961645,4.0943445622221,3.8501476017100584,1.3862943611198906,3.044522437723423,3.2188758248682006,0.6931471805599453,2.70805020110221,2.995732273553991,0.6931471805599453
gene-CPT_phageK_gp125,phage,gene-CPT_phageK_gp125,1.3862943611198906,1.6094379124341003,0.6931471805599453,5.293304824724492,1.6094379124341003,2.4849066497880004,6.532334292222349,4.330733340286331,5.537334267018537,9.526245403371703,7.757478766584179,9.993282551652342,,10.524547794201172,,,,,,,
gene-SAURSH1000_RS03175,host,gene-SAURSH1000_RS03175,7.5480289699350145,7.261225091971921,7.461640392208575,7.83399634170946,7.384610383176974,7.336936913707618,7.974532844130228,7.509335266016592,7.780303087908373,7.803843303538772,7.740229524763182,6.889591308354466,6.9584483932976555,7.492760300922379,5.8916442118257715,6.320768294250582,6.338594078203183,5.087596335232384,6.049733455231958,6.406879986069314,4.6443908991413725
gene-SAURSH1000_RS11220,host,gene-SAURSH1000_RS11220,3.258096538021482,2.772588722239781,4.174387269895637,3.8501476017100584,2.833213344056216,3.713572066704308,4.04305126783455,2.833213344056216,3.1354942159291497,4.143134726391533,3.044522437723423,2.9444389791664403,3.8501476017100584,3.258096538021482,2.4849066497880004,2.1972245773362196,1.791759469228055,1.3862943611198906,2.1972245773362196,1.6094379124341003,1.0986122886681098
gene-SAURSH1000_RS02210,host,spoVG,6.907755278982137,8.014666370464942,7.095064377287131,7.126890808898808,7.422373700986824,7.0825485693553,7.115582126184454,6.966024187106113,6.983789965258135,7.160845906664299,6.841615476477592,6.472346294500901,7.516433302915632,7.419380582918692,6.661854740545311,6.9957661563048505,6.851184927493743,6.210600077024653,6.393590753950631,6.606650186198215,5.313205979041787
gene-SAURSH1000_RS07000,host,gene-SAURSH1000_RS07000,4.51085950651685,4.976733742420574,4.672828834461906,5.147494476813453,4.77912349311153,4.890349128221754,5.153291594497779,4.955827057601261,4.2626798770413155,5.442417710521793,5.087596335232384,3.713572066704308,5.231108616854587,5.081404364984463,3.871201010907891,3.295836866004329,4.204692619390966,2.9444389791664403,2.9444389791664403,3.9889840465642745,2.1972245773362196
gene-SAURSH1000_RS08655,host,splB,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.791759469228055,0.6931471805599453,1.791759469228055,1.0986122886681098,,2.4849066497880004,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0
gene-SAURSH1000_RS07585,host,gene-SAURSH1000_RS07585,4.48863636973214,4.3694478524670215,4.68213122712422,4.812184355372417,3.2188758248682006,4.564348191467836,4.948759890378168,2.995732273553991,4.382026634673881,5.220355825078324,3.5263605246161616,4.110873864173311,4.672828834461906,4.04305126783455,3.6109179126442243,2.833213344056216,2.4849066497880004,2.772588722239781,2.1972245773362196,2.5649493574615367,1.0986122886681098
gene-SAURSH1000_RS08195,host,gene-SAURSH1000_RS08195,3.044522437723423,2.8903717578961645,2.833213344056216,3.6375861597263857,3.044522437723423,3.332204510175204,3.6888794541139363,2.8903717578961645,3.4339872044851463,3.8501476017100584,2.1972245773362196,2.3978952727983707,2.833213344056216,3.4011973816621555,1.9459101490553132,2.1972245773362196,1.3862943611198906,0.0,1.9459101490553132,1.791759469228055,0.0
gene-SAURSH1000_RS12435,host,gene-SAURSH1000_RS12435,3.871201010907891,5.572154032177765,4.30406509320417,4.204692619390966,3.912023005428146,4.248495242049359,4.204692619390966,3.8501476017100584,4.3694478524670215,4.553876891600541,3.7612001156935624,3.828641396489095,4.406719247264253,4.553876891600541,3.4657359027997265,3.091042453358316,3.091042453358316,3.044522437723423,2.5649493574615367,3.295836866004329,2.1972245773362196
gene-SAURSH1000_RS02285,host,hslO,6.875232087276577,7.300472814267799,6.78897174299217,7.365812837209472,7.845807502637805,6.790097235513905,7.094234845924755,7.639161171659173,6.849066282633458,6.669498089857879,7.469083884921234,6.295266001439646,5.976350909297934,6.645090969505644,5.337538079701318,5.313205979041787,5.1647859739235145,4.5217885770490405,4.795790545596741,5.4510384535657,4.1588830833596715
gene-SAURSH1000_RS05820,host,gene-SAURSH1000_RS05820,5.631211781821365,5.707110264748875,5.438079308923196,5.986452005284438,5.8289456176102075,5.849324779946859,5.762051382780177,6.336825731146441,5.375278407684165,6.361302477572996,6.511745329644728,4.890349128221754,5.6131281063880705,5.857933154483459,4.499809670330265,4.02535169073515,4.663439094112067,3.713572066704308,4.007333185232471,4.7535901911063645,3.1780538303479458
gene-SAURSH1000_RS05080,host,gene-SAURSH1000_RS05080,5.777652323222656,5.659482215759621,5.616771097666572,6.118097198041348,5.869296913133774,5.717027701406222,6.09807428216624,6.030685260261263,5.808142489980444,6.013715156042802,6.298949246855942,5.10594547390058,5.318119993844216,5.971261839790462,4.23410650459726,4.127134385045092,4.634728988229636,3.091042453358316,4.290459441148391,4.442651256490317,2.3978952727983707
gene-SAURSH1000_RS00315,host,sarS,6.481577129276431,6.318968113746434,6.507277712385012,7.346655163176539,6.331501849893691,6.530877627725885,7.254177846456518,6.486160788944089,6.655440350367647,7.519692404116539,6.807934943699926,5.924255797414532,7.01571242048723,6.721425700790643,5.198497031265826,5.579729825986222,5.683579767338681,4.1588830833596715,5.529429087511423,5.459585514144159,4.04305126783455
gene-CPT_phageK_gp052,phage,gene-CPT_phageK_gp052,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,4.143134726391533,1.3862943611198906,3.091042453358316,6.54534966033442,4.574710978503383,6.630683385642372,7.346010209913293,6.8885724595653635,6.643789733147672,5.908082938168931,6.008813185442595,5.697093486505405,5.442417710521793,4.927253685157205,4.77912349311153
gene-SAURSH1000_RS11980,host,gene-SAURSH1000_RS11980,4.0943445622221,4.912654885736052,4.204692619390966,4.553876891600541,5.153291594497779,4.634728988229636,4.61512051684126,4.9344739331306915,4.59511985013459,5.030437921392435,4.553876891600541,3.9889840465642745,4.634728988229636,4.61512051684126,3.258096538021482,3.367295829986474,3.58351893845611,2.4849066497880004,2.9444389791664403,3.4965075614664802,1.791759469228055
gene-SAURSH1000_RS00850,host,uhpT,3.295836866004329,3.58351893845611,3.6888794541139363,3.7376696182833684,2.4849066497880004,3.1780538303479458,3.6888794541139363,2.1972245773362196,3.9512437185814275,4.31748811353631,2.8903717578961645,4.532599493153256,4.9344739331306915,3.6635616461296463,4.553876891600541,4.718498871295094,3.8918202981106265,4.219507705176107,4.6443908991413725,5.19295685089021,2.833213344056216
gene-SAURSH1000_RS08615,host,gene-SAURSH1000_RS08615,5.209486152841421,4.6443908991413725,5.0106352940962555,6.013715156042802,5.19295685089021,5.37989735354046,5.680172609017068,5.442417710521793,5.241747015059643,6.284134161070802,5.869296913133774,4.653960350157523,5.159055299214529,5.332718793265369,3.4657359027997265,3.6635616461296463,4.110873864173311,2.833213344056216,3.7376696182833684,4.204692619390966,2.6390573296152584
gene-SAURSH1000_RS08925,host,gene-SAURSH1000_RS08925,3.784189633918261,6.747586526829315,3.6888794541139363,3.6109179126442243,3.784189633918261,3.8066624897703196,3.8501476017100584,4.02535169073515,3.7376696182833684,4.143134726391533,4.31748811353631,3.1780538303479458,5.583496308781699,7.715569534520208,3.9889840465642745,3.6375861597263857,5.049856007249537,3.2188758248682006,3.4011973816621555,4.584967478670572,2.3978952727983707
gene-SAURSH1000_RS10590,host,budA,4.143134726391533,6.697034247666484,3.970291913552122,4.454347296253507,5.796057750765372,4.406719247264253,4.61512051684126,6.352629396319567,4.68213122712422,4.454347296253507,6.546785410760524,3.4011973816621555,4.276666119016055,5.793013608384144,3.2188758248682006,3.4011973816621555,4.465908118654584,2.6390573296152584,2.6390573296152584,4.07753744390572,1.6094379124341003
gene-SAURSH1000_RS10235,host,gene-SAURSH1000_RS10235,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.791759469228055,1.6094379124341003,2.0794415416798357,2.0794415416798357,1.6094379124341003,1.0986122886681098,2.1972245773362196,,1.3862943611198906,1.9459101490553132,1.791759469228055,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,0.0
gene-SAURSH1000_RS10090,host,gene-SAURSH1000_RS10090,6.51025834052315,6.393590753950631,6.202535517187923,6.804614520062624,6.543911845564792,6.07993319509559,6.881411303642535,6.684611727667927,6.309918278226516,6.635946555686647,6.748759547491679,5.717027701406222,6.035481432524756,6.513230110912307,4.812184355372417,5.1647859739235145,5.293304824724492,4.1588830833596715,5.093750200806762,5.247024072160486,3.6888794541139363
gene-SAURSH1000_RS05580,host,rpe,5.605802066295998,5.8971538676367405,5.855071922202427,6.054439346269371,5.991464547107982,5.978885764901122,6.230481447578482,5.84354441703136,5.91350300563827,6.169610732491456,5.802118375377063,5.153291594497779,5.442417710521793,5.863631175598097,4.174387269895637,4.418840607796598,4.564348191467836,3.58351893845611,4.330733340286331,4.564348191467836,3.1780538303479458
gene-CPT_phageK_gp154,phage,gene-CPT_phageK_gp154,0.0,1.0986122886681098,0.0,3.8501476017100584,0.0,0.6931471805599453,4.9344739331306915,2.4849066497880004,3.828641396489095,7.00669522683704,5.5053315359323625,7.144407180321139,7.687997166393016,7.522400231387125,7.3938782901077555,7.7886260656250315,7.468513271496337,8.503499864284235,8.420021279663963,8.399760094524142,8.384575666801398
gene-SAURSH1000_RS00535,host,cap8D,2.9444389791664403,2.70805020110221,3.044522437723423,2.5649493574615367,2.6390573296152584,3.332204510175204,2.772588722239781,2.1972245773362196,2.9444389791664403,2.995732273553991,2.995732273553991,1.9459101490553132,3.332204510175204,3.2188758248682006,2.302585092994046,1.6094379124341003,2.772588722239781,0.6931471805599453,1.6094379124341003,1.9459101490553132,0.0
gene-SAURSH1000_RS09230,host,gene-SAURSH1000_RS09230,4.48863636973214,4.605170185988092,4.31748811353631,4.77912349311153,5.099866427824199,4.727387818712341,4.983606621708336,4.9344739331306915,4.418840607796598,5.099866427824199,4.955827057601261,3.6375861597263857,4.31748811353631,4.59511985013459,3.258096538021482,3.332204510175204,3.6375861597263857,2.3978952727983707,2.9444389791664403,3.4657359027997265,2.1972245773362196
gene-CPT_phageK_gp141,phage,gene-CPT_phageK_gp141,1.0986122886681098,1.0986122886681098,0.0,5.1298987149230735,1.3862943611198906,1.6094379124341003,5.805134968916488,3.7376696182833684,4.919980925828125,8.580355766373877,6.8966943316227125,8.955577146281511,9.903637541287253,9.473857817428666,,9.517972119735584,9.613135251528469,,,,
gene-SAURSH1000_RS11705,host,gene-SAURSH1000_RS11705,2.6390573296152584,3.295836866004329,2.995732273553991,3.1780538303479458,3.5263605246161616,3.4657359027997265,3.4339872044851463,3.58351893845611,3.2188758248682006,3.367295829986474,3.9512437185814275,2.5649493574615367,3.091042453358316,3.7612001156935624,2.5649493574615367,1.3862943611198906,1.791759469228055,1.0986122886681098,1.3862943611198906,1.791759469228055,1.0986122886681098
gene-SAURSH1000_RS09745,host,leuC,2.9444389791664403,4.356708826689592,2.70805020110221,2.9444389791664403,3.828641396489095,2.5649493574615367,3.4657359027997265,3.4965075614664802,3.1354942159291497,2.833213344056216,3.4011973816621555,2.3978952727983707,2.8903717578961645,2.995732273553991,2.70805020110221,2.5649493574615367,3.044522437723423,2.6390573296152584,1.9459101490553132,2.4849066497880004,2.4849066497880004
gene-SAURSH1000_RS08205,host,gene-SAURSH1000_RS08205,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,,,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-SAURSH1000_RS08670,host,gene-SAURSH1000_RS08670,3.5263605246161616,4.356708826689592,3.58351893845611,3.6375861597263857,3.5263605246161616,4.110873864173311,3.6635616461296463,3.091042453358316,3.1354942159291497,4.465908118654584,3.4965075614664802,2.995732273553991,5.0369526024136295,3.784189633918261,3.295836866004329,2.9444389791664403,3.828641396489095,2.302585092994046,2.8903717578961645,3.091042453358316,1.0986122886681098
gene-SAURSH1000_RS01440,host,gene-SAURSH1000_RS01440,4.465908118654584,4.290459441148391,4.74493212836325,4.418840607796598,4.060443010546419,4.812184355372417,4.442651256490317,4.30406509320417,4.290459441148391,4.382026634673881,4.07753744390572,3.8501476017100584,3.7612001156935624,3.713572066704308,2.833213344056216,2.772588722239781,3.258096538021482,2.5649493574615367,2.0794415416798357,3.044522437723423,1.791759469228055
gene-SAURSH1000_RS05530,host,priA,6.583409222158765,6.7226297948554485,6.654152520183219,6.683360945766275,6.738152494595957,6.762729506931879,6.879355804460439,6.720220155135295,6.492239835020471,6.807934943699926,6.950814768442584,5.916202062607435,6.3561076606958915,6.848005274576363,5.3706380281276624,5.236441962829949,5.703782474656201,4.836281906951478,4.7535901911063645,5.659482215759621,4.07753744390572
gene-SAURSH1000_RS13055,host,hisB,1.6094379124341003,4.204692619390966,1.6094379124341003,2.0794415416798357,1.791759469228055,1.0986122886681098,1.9459101490553132,2.5649493574615367,1.9459101490553132,1.791759469228055,2.0794415416798357,1.3862943611198906,2.70805020110221,3.784189633918261,1.3862943611198906,1.3862943611198906,1.9459101490553132,1.791759469228055,0.6931471805599453,1.0986122886681098,0.0
gene-SAURSH1000_RS12490,host,gene-SAURSH1000_RS12490,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.791759469228055
gene-SAURSH1000_RS12655,host,gene-SAURSH1000_RS12655,1.791759469228055,3.332204510175204,2.1972245773362196,2.3978952727983707,2.1972245773362196,1.9459101490553132,1.791759469228055,0.6931471805599453,2.4849066497880004,2.6390573296152584,1.0986122886681098,0.6931471805599453,3.4657359027997265,2.3978952727983707,1.9459101490553132,1.0986122886681098,2.1972245773362196,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.791759469228055
gene-SAURSH1000_RS10690,host,gene-SAURSH1000_RS10690,9.245321340871428,8.885302512980633,8.901638932300326,9.435561763085358,8.582418976333944,8.865452825753623,9.613001552751612,9.222466551774023,8.860215358901183,9.505320746909074,9.703144581144354,8.473868066677865,8.695004592732307,9.574288799881414,8.037543185118697,7.22402480828583,7.63433723562832,6.9411900550683745,7.214504414151143,7.524021415206125,6.493753839851686
gene-SAURSH1000_RS00665,host,gene-SAURSH1000_RS00665,7.069023426578259,6.826545223556594,7.001245622069476,7.156176637480615,6.704414354964107,6.99117688712121,7.1204443723924875,6.774223886357614,6.92461239604856,7.065613363597717,7.067319848653476,6.2766434893416445,6.405228458030842,7.285506548522785,5.755742213586912,5.75890177387728,6.056784013228625,5.117993812416755,5.2832037287379885,6.302618975744905,4.465908118654584
gene-SAURSH1000_RS04155,host,gene-SAURSH1000_RS04155,3.2188758248682006,2.833213344056216,2.8903717578961645,3.4965075614664802,3.332204510175204,3.1354942159291497,3.367295829986474,3.295836866004329,3.044522437723423,3.1354942159291497,2.833213344056216,1.9459101490553132,2.4849066497880004,3.2188758248682006,1.0986122886681098,2.1972245773362196,2.0794415416798357,1.3862943611198906,1.6094379124341003,2.0794415416798357,0.0
gene-SAURSH1000_RS00955,host,gene-SAURSH1000_RS00955,4.68213122712422,10.315564090231947,4.962844630259907,6.194405391104672,9.29403793099775,5.159055299214529,6.135564891081739,8.464425125877582,4.48863636973214,8.789050713521046,7.933796874815411,4.532599493153256,9.68296556192687,9.978548641758007,7.9865049385539955,8.860782895806315,9.080003870248179,7.329093736246592,8.161089512845797,8.902591637374087,6.317164686747284
gene-SAURSH1000_RS08810,host,gene-SAURSH1000_RS08810,6.335054251498059,6.618738983517219,6.46302945692067,6.943122422819428,6.54965074223381,6.723832440821209,6.835184586147301,6.364750756851911,6.480044561926653,7.088408778675395,6.285998094508865,6.0014148779611505,6.551080335043404,6.411818267709897,5.1298987149230735,5.337538079701318,5.480638923341991,4.477336814478207,5.187385805840755,5.424950017481403,3.912023005428146
gene-SAURSH1000_RS12830,host,gene-SAURSH1000_RS12830,4.61512051684126,4.976733742420574,4.59511985013459,5.056245805348308,4.948759890378168,4.61512051684126,4.990432586778736,4.969813299576001,4.543294782270004,5.043425116919247,4.941642422609304,3.970291913552122,4.430816798843313,5.53338948872752,3.091042453358316,3.044522437723423,3.7376696182833684,3.1780538303479458,3.367295829986474,3.8501476017100584,2.70805020110221
gene-SAURSH1000_RS11185,host,gene-SAURSH1000_RS11185,6.333279628139691,6.664409020350408,6.324358962381311,6.7464121285733745,6.586171654854675,6.338594078203183,7.009408932708637,6.586171654854675,6.421622267806518,6.804614520062624,6.745236349484363,5.958424693029782,6.345636360828596,6.6039438246004725,5.332718793265369,5.43372200355424,5.424950017481403,4.532599493153256,5.0369526024136295,5.2574953720277815,4.143134726391533
gene-CPT_phageK_gp064,phage,gene-CPT_phageK_gp064,0.6931471805599453,0.6931471805599453,0.0,4.770684624465665,0.0,1.6094379124341003,5.676753802268282,3.6109179126442243,4.770684624465665,8.812099108957337,7.044905117129371,9.365376374075716,10.107978215351128,9.925004395998378,,,,,9.015055148790369,9.228573140237243,
gene-SAURSH1000_RS06530,host,lysA,5.5053315359323625,5.983936280687191,5.700443573390687,5.814130531825066,5.631211781821365,5.746203190540153,6.07073772800249,5.62040086571715,5.872117789475416,6.07073772800249,5.805134968916488,5.3471075307174685,5.420534999272286,6.0112671744041615,4.6443908991413725,4.762173934797756,4.718498871295094,4.060443010546419,4.02535169073515,4.804021044733257,3.4011973816621555
gene-SAURSH1000_RS08695,host,gene-SAURSH1000_RS08695,2.0794415416798357,2.302585092994046,1.791759469228055,2.5649493574615367,2.1972245773362196,1.9459101490553132,2.302585092994046,2.1972245773362196,2.772588722239781,2.8903717578961645,2.772588722239781,2.0794415416798357,2.9444389791664403,3.044522437723423,1.6094379124341003,1.3862943611198906,1.9459101490553132,0.0,1.6094379124341003,2.6390573296152584,0.6931471805599453
gene-SAURSH1000_RS12755,host,gene-SAURSH1000_RS12755,4.812184355372417,5.25227342804663,5.272999558563747,5.327876168789581,5.594711379601839,5.247024072160486,5.583496308781699,6.082218910376446,5.375278407684165,5.5134287461649825,6.267200548541362,4.7535901911063645,5.003946305945459,5.631211781821365,4.060443010546419,3.9318256327243257,4.406719247264253,3.4339872044851463,3.295836866004329,4.709530201312334,2.70805020110221
gene-SAURSH1000_RS03135,host,gene-SAURSH1000_RS03135,4.8283137373023015,4.605170185988092,4.574710978503383,5.572154032177765,5.0369526024136295,4.795790545596741,5.3981627015177525,5.2574953720277815,4.574710978503383,5.501258210544727,5.54907608489522,4.060443010546419,4.955827057601261,5.153291594497779,3.2188758248682006,4.02535169073515,4.04305126783455,2.6390573296152584,3.871201010907891,3.9512437185814275,2.772588722239781
gene-SAURSH1000_RS07195,host,accB,6.371611847231857,6.270988431858299,6.42648845745769,6.569481420414296,6.297109319933935,6.335054251498059,6.742880635791903,6.516193076042964,6.285998094508865,6.568077911411976,6.80903930604298,5.736572297479192,5.823045895483019,6.51025834052315,4.948759890378168,4.74493212836325,5.10594547390058,4.219507705176107,4.290459441148391,5.293304824724492,3.6888794541139363
gene-SAURSH1000_RS07650,host,gene-SAURSH1000_RS07650,5.153291594497779,4.8283137373023015,4.969813299576001,5.389071729816501,5.472270673671475,5.017279836814924,5.407171771460119,5.707110264748875,5.318119993844216,5.298317366548036,5.799092654460526,4.143134726391533,4.6443908991413725,5.3471075307174685,3.4011973816621555,3.784189633918261,4.189654742026425,2.3978952727983707,3.258096538021482,3.6888794541139363,2.1972245773362196
gene-SAURSH1000_RS00105,host,walK,6.932447891572509,7.337587743538596,6.911747300251674,6.988413181999592,7.1631723908466425,6.901737206656574,7.261225091971921,7.176254532017144,6.71295620067707,7.1204443723924875,7.27931883541462,6.324358962381311,6.776506992372183,7.457609289715606,5.68697535633982,5.802118375377063,6.2324480165505225,5.093750200806762,5.272999558563747,6.198478716492308,4.406719247264253
gene-SAURSH1000_RS05130,host,isdG,3.5553480614894135,2.70805020110221,2.9444389791664403,3.713572066704308,2.4849066497880004,3.5263605246161616,3.784189633918261,2.5649493574615367,3.1780538303479458,3.5263605246161616,2.6390573296152584,2.3978952727983707,2.772588722239781,2.8903717578961645,2.3978952727983707,1.791759469228055,0.6931471805599453,1.0986122886681098,1.791759469228055,1.9459101490553132,0.6931471805599453
gene-SAURSH1000_RS06260,host,sbcD,4.564348191467836,4.430816798843313,4.584967478670572,4.867534450455582,4.955827057601261,4.890349128221754,4.8283137373023015,4.859812404361672,4.605170185988092,5.0238805208462765,5.043425116919247,3.828641396489095,4.418840607796598,4.6913478822291435,3.6109179126442243,3.091042453358316,3.784189633918261,2.1972245773362196,2.772588722239781,3.6635616461296463,2.1972245773362196
gene-SAURSH1000_RS06855,host,gene-SAURSH1000_RS06855,6.317164686747284,6.320768294250582,6.22455842927536,6.76849321164863,6.70808408385307,6.284134161070802,6.840546529288687,6.826545223556594,6.490723534502507,6.811244378601294,6.761572768804055,5.75890177387728,5.877735781779639,6.434546518787453,4.820281565605037,4.709530201312334,5.056245805348308,4.04305126783455,4.718498871295094,5.1298987149230735,3.58351893845611
gene-SAURSH1000_RS03025,host,gene-SAURSH1000_RS03025,6.077642243349034,6.655440350367647,6.100318952020064,6.597145701886651,6.018593214496234,6.182084906716632,6.617402977974478,5.986452005284438,6.180016653652572,6.620073206530356,5.983936280687191,5.4680601411351315,6.131226489483141,5.945420608606575,4.672828834461906,4.852030263919617,4.867534450455582,3.912023005428146,4.6443908991413725,4.672828834461906,3.5553480614894135
gene-SAURSH1000_RS04945,host,gene-SAURSH1000_RS04945,4.290459441148391,4.02535169073515,4.2626798770413155,4.955827057601261,4.48863636973214,4.6913478822291435,5.389071729816501,5.19295685089021,4.787491742782046,5.497168225293202,5.662960480135946,4.343805421853684,4.844187086458591,5.288267030694535,3.258096538021482,3.4339872044851463,4.1588830833596715,2.4849066497880004,3.4011973816621555,4.2626798770413155,1.791759469228055
