Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3
gene-Saur515_RS05760,host,rpsP,648.0,692.0,1042.0,280.0,187.0,370.0,587.0,247.0,213.0
gene-Saur515_RS12725,host,gene-Saur515_RS12725,9.0,6.0,13.0,4.0,4.0,3.0,13.0,5.0,0.0
gene-Saur515_RS02145,host,copZ,209.0,250.0,256.0,78.0,67.0,144.0,150.0,73.0,58.0
gene-Saur515_RS08595,host,cvfB,1400.0,1468.0,1655.0,444.0,342.0,626.0,578.0,529.0,212.0
gene-Saur515_RS05195,host,isdB,69.0,71.0,70.0,19.0,12.0,29.0,45.0,24.0,9.0
gene-Saur515_RS05750,host,gene-Saur515_RS05750,417.0,396.0,382.0,109.0,103.0,169.0,123.0,81.0,69.0
gene-Saur515_RS06435,host,gene-Saur515_RS06435,292.0,317.0,319.0,95.0,84.0,108.0,112.0,55.0,50.0
gene-Saur515_RS09045,host,gene-Saur515_RS09045,765.0,747.0,920.0,222.0,210.0,341.0,373.0,315.0,175.0
gene-Saur515_RS00070,host,gene-Saur515_RS00070,268.0,313.0,325.0,61.0,54.0,86.0,86.0,58.0,38.0
gene-Saur515_RS08100,host,purK,725.0,873.0,933.0,418.0,359.0,600.0,316.0,324.0,201.0
gene-Saur515_RS05520,host,gene-Saur515_RS05520,575.0,634.0,637.0,152.0,109.0,177.0,219.0,144.0,68.0
gene-Saur515_RS01045,host,gene-Saur515_RS01045,991.0,1094.0,1140.0,328.0,350.0,579.0,471.0,403.0,237.0
gene-Saur515_RS06380,host,gene-Saur515_RS06380,704.0,772.0,819.0,240.0,231.0,409.0,373.0,357.0,208.0
gene-phage515_00141,phage,gene-phage515_00141,630.0,625.0,452.0,,,,,,
gene-Saur515_RS11245,host,mreD,654.0,715.0,795.0,202.0,187.0,293.0,301.0,194.0,144.0
gene-Saur515_RS12310,host,gene-Saur515_RS12310,189.0,221.0,187.0,71.0,62.0,130.0,71.0,64.0,41.0
gene-Saur515_RS04980,host,tarB,741.0,721.0,790.0,206.0,155.0,284.0,267.0,242.0,100.0
gene-Saur515_RS06360,host,rpsU,612.0,835.0,938.0,220.0,285.0,374.0,434.0,192.0,305.0
gene-Saur515_RS05685,host,gene-Saur515_RS05685,596.0,630.0,642.0,183.0,175.0,336.0,252.0,224.0,118.0
gene-Saur515_RS01955,host,panD,426.0,416.0,457.0,120.0,99.0,143.0,115.0,91.0,46.0
gene-Saur515_RS08740,host,gene-Saur515_RS08740,1049.0,1210.0,1303.0,275.0,235.0,356.0,305.0,229.0,159.0
gene-Saur515_RS10885,host,map,1397.0,1420.0,1561.0,188.0,110.0,312.0,373.0,238.0,115.0
gene-Saur515_RS06365,host,gene-Saur515_RS06365,,,,837.0,757.0,1431.0,,,
gene-phage515_00172,phage,gene-phage515_00172,,,,,,,,,
gene-Saur515_RS04780,host,gene-Saur515_RS04780,858.0,970.0,1131.0,330.0,253.0,454.0,430.0,470.0,247.0
gene-Saur515_RS13520,host,gene-Saur515_RS13520,384.0,380.0,425.0,214.0,252.0,316.0,590.0,245.0,257.0
gene-phage515_00130,phage,rncA,,,,,,,,,
gene-Saur515_RS10075,host,hypR,77.0,73.0,82.0,13.0,13.0,21.0,24.0,20.0,18.0
gene-Saur515_RS13780,host,gene-Saur515_RS13780,108.0,130.0,96.0,12.0,13.0,25.0,26.0,9.0,10.0
gene-Saur515_RS04760,host,gene-Saur515_RS04760,2386.0,2363.0,2771.0,877.0,668.0,1300.0,824.0,1059.0,475.0
gene-Saur515_RS01585,host,gene-Saur515_RS01585,31.0,36.0,39.0,7.0,9.0,11.0,17.0,9.0,6.0
gene-phage515_00056,phage,mbpB,1591.0,1710.0,1338.0,,,,,,
gene-Saur515_RS04280,host,gene-Saur515_RS04280,,,,,,,,,
gene-Saur515_RS05535,host,ileS,,,,,,,1334.0,807.0,570.0
gene-Saur515_RS02515,host,gene-Saur515_RS02515,865.0,1005.0,1183.0,257.0,199.0,378.0,374.0,400.0,195.0
gene-Saur515_RS06845,host,gene-Saur515_RS06845,799.0,890.0,1015.0,288.0,194.0,376.0,515.0,314.0,193.0
gene-Saur515_RS09100,host,gene-Saur515_RS09100,138.0,172.0,205.0,106.0,128.0,152.0,224.0,266.0,124.0
gene-Saur515_RS01105,host,gene-Saur515_RS01105,141.0,156.0,158.0,32.0,38.0,74.0,87.0,52.0,30.0
gene-Saur515_RS00330,host,gene-Saur515_RS00330,24.0,22.0,21.0,2.0,6.0,8.0,7.0,5.0,5.0
gene-Saur515_RS13295,host,gene-Saur515_RS13295,123.0,142.0,144.0,31.0,24.0,49.0,42.0,47.0,17.0
gene-phage515_00131,phage,gene-phage515_00131,1926.0,1947.0,1907.0,,,,,,
gene-Saur515_RS09945,host,gene-Saur515_RS09945,2439.0,2110.0,2782.0,667.0,623.0,1426.0,,,659.0
gene-Saur515_RS05720,host,fabD,,,,,,,,,
gene-Saur515_RS01675,host,gene-Saur515_RS01675,1152.0,1318.0,1248.0,339.0,312.0,509.0,411.0,260.0,182.0
gene-Saur515_RS06735,host,gene-Saur515_RS06735,96.0,96.0,115.0,37.0,37.0,69.0,41.0,35.0,16.0
gene-Saur515_RS14250,host,gene-Saur515_RS14250,3.0,6.0,10.0,1.0,3.0,0.0,2.0,5.0,1.0
gene-Saur515_RS04065,host,gene-Saur515_RS04065,297.0,305.0,363.0,86.0,100.0,147.0,139.0,105.0,72.0
gene-Saur515_RS07485,host,xpt,698.0,891.0,842.0,185.0,163.0,230.0,238.0,142.0,87.0
gene-Saur515_RS05850,host,gene-Saur515_RS05850,556.0,589.0,660.0,125.0,91.0,203.0,233.0,129.0,71.0
gene-Saur515_RS13785,host,gene-Saur515_RS13785,116.0,133.0,131.0,13.0,20.0,40.0,42.0,13.0,8.0
gene-phage515_00051,phage,gene-phage515_00051,,,2997.0,,,,,,
gene-Saur515_RS13135,host,gene-Saur515_RS13135,123.0,133.0,133.0,34.0,26.0,50.0,51.0,24.0,28.0
gene-Saur515_RS07570,host,gene-Saur515_RS07570,8.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0
gene-Saur515_RS04225,host,gene-Saur515_RS04225,170.0,161.0,172.0,53.0,41.0,58.0,55.0,65.0,35.0
gene-Saur515_RS08270,host,gene-Saur515_RS08270,203.0,223.0,232.0,58.0,63.0,62.0,74.0,36.0,36.0
gene-Saur515_RS01125,host,gene-Saur515_RS01125,5.0,7.0,5.0,0.0,1.0,3.0,2.0,2.0,4.0
gene-Saur515_RS06045,host,gene-Saur515_RS06045,614.0,691.0,716.0,210.0,206.0,311.0,271.0,194.0,136.0
gene-phage515_00203,phage,rpp,,,,,,,,,
gene-Saur515_RS05380,host,gene-Saur515_RS05380,77.0,81.0,108.0,37.0,21.0,80.0,49.0,34.0,33.0
gene-Saur515_RS00775,host,sbnF,22.0,27.0,30.0,11.0,10.0,11.0,10.0,6.0,6.0
gene-Saur515_RS11225,host,gene-Saur515_RS11225,27.0,31.0,35.0,18.0,11.0,21.0,22.0,22.0,16.0
gene-Saur515_RS01640,host,asp3,35.0,48.0,32.0,14.0,9.0,29.0,14.0,10.0,9.0
gene-Saur515_RS02745,host,narJ,,,,,,,988.0,694.0,551.0
gene-Saur515_RS12435,host,ygs,362.0,306.0,573.0,165.0,151.0,316.0,384.0,391.0,283.0
gene-Saur515_RS09125,host,gene-Saur515_RS09125,749.0,632.0,851.0,248.0,264.0,386.0,392.0,536.0,231.0
gene-Saur515_RS12210,host,gene-Saur515_RS12210,1940.0,2053.0,2405.0,717.0,525.0,1131.0,897.0,1033.0,475.0
gene-Saur515_RS12440,host,gene-Saur515_RS12440,185.0,180.0,224.0,37.0,32.0,47.0,48.0,44.0,21.0
gene-Saur515_RS08460,host,gene-Saur515_RS08460,13.0,14.0,14.0,4.0,0.0,7.0,4.0,3.0,2.0
gene-phage515_00156,phage,gene-phage515_00156,444.0,487.0,336.0,,,,,,
gene-Saur515_RS12965,host,gene-Saur515_RS12965,189.0,136.0,159.0,30.0,29.0,64.0,59.0,37.0,23.0
gene-Saur515_RS11935,host,rsmA,435.0,497.0,479.0,156.0,146.0,237.0,173.0,107.0,74.0
gene-Saur515_RS09385,host,thiM,29.0,36.0,41.0,11.0,10.0,20.0,12.0,13.0,12.0
gene-Saur515_RS08035,host,atl,2194.0,2280.0,2207.0,931.0,965.0,1458.0,,827.0,635.0
gene-Saur515_RS06505,host,gene-Saur515_RS06505,884.0,971.0,1005.0,287.0,242.0,409.0,349.0,236.0,152.0
gene-Saur515_RS11165,host,hemC,1299.0,1427.0,1426.0,437.0,374.0,680.0,498.0,321.0,194.0
gene-Saur515_RS01195,host,yycI,1053.0,1013.0,1109.0,343.0,247.0,496.0,425.0,247.0,165.0
gene-Saur515_RS07065,host,gene-Saur515_RS07065,28.0,32.0,27.0,11.0,8.0,16.0,14.0,17.0,3.0
gene-Saur515_RS04655,host,gene-Saur515_RS04655,741.0,844.0,801.0,319.0,339.0,479.0,413.0,394.0,200.0
gene-Saur515_RS04875,host,graS,410.0,447.0,478.0,110.0,121.0,201.0,164.0,135.0,82.0
gene-Saur515_RS09695,host,gene-Saur515_RS09695,295.0,335.0,345.0,67.0,64.0,82.0,115.0,84.0,50.0
gene-Saur515_RS03955,host,gene-Saur515_RS03955,118.0,119.0,162.0,21.0,20.0,42.0,42.0,36.0,21.0
gene-Saur515_RS07380,host,gene-Saur515_RS07380,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
gene-Saur515_RS00550,host,capN,54.0,57.0,62.0,9.0,14.0,31.0,23.0,20.0,13.0
gene-Saur515_RS12945,host,gene-Saur515_RS12945,1929.0,2175.0,2354.0,413.0,380.0,602.0,610.0,457.0,249.0
gene-Saur515_RS03470,host,gene-Saur515_RS03470,776.0,910.0,908.0,276.0,230.0,356.0,319.0,163.0,136.0
gene-Saur515_RS03845,host,mnhA1,,,,,,,,,684.0
gene-Saur515_RS11555,host,gene-Saur515_RS11555_gene_ptsG,,3215.0,,633.0,712.0,1277.0,952.0,739.0,411.0
gene-Saur515_RS06345,host,prmA,1678.0,1953.0,1851.0,448.0,439.0,670.0,640.0,325.0,271.0
gene-Saur515_RS10100,host,mvk,810.0,887.0,919.0,270.0,217.0,406.0,321.0,344.0,180.0
gene-Saur515_RS05910,host,nusA,1416.0,1432.0,1422.0,371.0,379.0,515.0,547.0,153.0,210.0
gene-Saur515_RS01145,host,gene-Saur515_RS01145_gene_mecA,,3161.0,,609.0,560.0,980.0,1417.0,842.0,546.0
gene-phage515_00149,phage,polA.3,2242.0,2421.0,2057.0,,,,,,
gene-Saur515_RS12750,host,gene-Saur515_RS12750,23.0,30.0,32.0,12.0,13.0,18.0,45.0,25.0,9.0
gene-Saur515_RS13995,host,gene-Saur515_RS13995,465.0,382.0,425.0,267.0,250.0,333.0,732.0,263.0,305.0
gene-Saur515_RS11410,host,gene-Saur515_RS11410,200.0,185.0,242.0,58.0,31.0,98.0,70.0,74.0,29.0
gene-Saur515_RS02750,host,narI,,,,,,,1243.0,888.0,701.0
gene-Saur515_RS09995,host,accD,1259.0,1343.0,1295.0,422.0,383.0,560.0,557.0,275.0,214.0
gene-Saur515_RS11055,host,gene-Saur515_RS11055,257.0,274.0,305.0,81.0,64.0,112.0,96.0,109.0,64.0
gene-Saur515_RS06970,host,gene-Saur515_RS06970,24.0,13.0,37.0,5.0,3.0,14.0,10.0,14.0,2.0
gene-Saur515_RS09340,host,gene-Saur515_RS09340,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0
gene-Saur515_RS06895,host,gene-Saur515_RS06895,3.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
gene-Saur515_RS04080,host,gene-Saur515_RS04080,205.0,233.0,212.0,97.0,119.0,156.0,163.0,143.0,82.0
gene-Saur515_RS04635,host,gene-Saur515_RS04635,794.0,897.0,852.0,300.0,315.0,579.0,604.0,380.0,250.0
gene-Saur515_RS14280,host,gene-Saur515_RS14280,641.0,723.0,736.0,235.0,261.0,386.0,349.0,245.0,160.0
gene-Saur515_RS08535,host,msaA,463.0,462.0,569.0,165.0,127.0,245.0,216.0,241.0,141.0
gene-Saur515_RS05190,host,gene-Saur515_RS05190,17.0,32.0,18.0,8.0,3.0,5.0,5.0,2.0,4.0
gene-Saur515_RS02340,host,cntK,8.0,15.0,10.0,5.0,8.0,10.0,6.0,2.0,2.0
gene-Saur515_RS02015,host,gene-Saur515_RS02015,19.0,31.0,32.0,7.0,7.0,10.0,8.0,7.0,8.0
gene-Saur515_RS14335,host,gene-Saur515_RS14335,311.0,261.0,291.0,216.0,207.0,260.0,512.0,204.0,201.0
gene-Saur515_RS02525,host,gene-Saur515_RS02525,787.0,959.0,974.0,202.0,176.0,257.0,384.0,195.0,124.0
gene-Saur515_RS05590,host,pyrF,525.0,743.0,532.0,136.0,146.0,150.0,213.0,73.0,83.0
gene-Saur515_RS10625,host,ebh,488.0,519.0,569.0,163.0,175.0,298.0,262.0,119.0,119.0
gene-Saur515_RS02910,host,hssR,98.0,103.0,131.0,45.0,21.0,41.0,43.0,29.0,16.0
gene-Saur515_RS01320,host,mnmE,573.0,658.0,666.0,197.0,170.0,277.0,242.0,141.0,100.0
gene-phage515_00213,phage,gene-phage515_00213,540.0,608.0,520.0,605.0,479.0,792.0,374.0,458.0,222.0
gene-Saur515_RS10460,host,gene-Saur515_RS10460,86.0,143.0,128.0,18.0,26.0,35.0,35.0,18.0,10.0
gene-Saur515_RS11680,host,esxB,22.0,30.0,24.0,5.0,8.0,14.0,8.0,6.0,6.0
gene-Saur515_RS09265,host,gene-Saur515_RS09265,510.0,538.0,535.0,102.0,100.0,153.0,166.0,118.0,77.0
gene-Saur515_RS12735,host,pepG1,261.0,309.0,312.0,118.0,145.0,151.0,433.0,309.0,246.0
gene-Saur515_RS01335,host,noc,939.0,955.0,1003.0,246.0,208.0,338.0,376.0,219.0,121.0
gene-Saur515_RS04055,host,gene-Saur515_RS04055,483.0,554.0,547.0,115.0,113.0,158.0,190.0,116.0,85.0
gene-Saur515_RS08505,host,gene-Saur515_RS08505,431.0,418.0,476.0,92.0,100.0,141.0,154.0,102.0,58.0
gene-Saur515_RS08690,host,trpB,72.0,68.0,84.0,13.0,17.0,24.0,13.0,11.0,4.0
gene-Saur515_RS07430,host,gene-Saur515_RS07430,11.0,8.0,9.0,7.0,6.0,6.0,5.0,9.0,5.0
gene-Saur515_RS12775,host,gene-Saur515_RS12775,8.0,8.0,6.0,4.0,2.0,4.0,7.0,3.0,1.0
gene-Saur515_RS03120,host,gene-Saur515_RS03120,80.0,83.0,92.0,16.0,13.0,12.0,28.0,18.0,13.0
gene-Saur515_RS12415,host,gene-Saur515_RS12415,337.0,407.0,376.0,85.0,122.0,124.0,223.0,149.0,121.0
gene-Saur515_RS01210,host,yycF,1237.0,1333.0,1375.0,336.0,314.0,512.0,456.0,381.0,184.0
gene-phage515_00110,phage,gene-phage515_00110,190.0,201.0,180.0,,,,,,
gene-Saur515_RS11065,host,mutM,1055.0,1098.0,1122.0,340.0,319.0,489.0,482.0,269.0,210.0
gene-Saur515_RS02565,host,bioD,8.0,15.0,13.0,2.0,2.0,2.0,1.0,3.0,2.0
gene-Saur515_RS00405,host,murQ,85.0,79.0,78.0,8.0,14.0,21.0,26.0,16.0,5.0
gene-Saur515_RS01665,host,gene-Saur515_RS01665,678.0,557.0,708.0,183.0,122.0,288.0,264.0,253.0,115.0
gene-Saur515_RS12755,host,gene-Saur515_RS12755,22.0,33.0,35.0,18.0,17.0,22.0,34.0,31.0,12.0
gene-Saur515_RS03265,host,gene-Saur515_RS03265,122.0,120.0,137.0,29.0,23.0,42.0,38.0,31.0,14.0
gene-phage515_00228,phage,treM,378.0,431.0,572.0,991.0,682.0,1563.0,,,
gene-Saur515_RS02270,host,gene-Saur515_RS02270,96.0,134.0,113.0,17.0,22.0,30.0,48.0,23.0,17.0
gene-Saur515_RS10370,host,secE,901.0,998.0,1025.0,187.0,163.0,267.0,249.0,188.0,125.0
gene-Saur515_RS09860,host,nagE,1617.0,1869.0,1832.0,497.0,564.0,842.0,966.0,576.0,300.0
gene-Saur515_RS06515,host,comGA,24.0,43.0,36.0,8.0,8.0,10.0,16.0,12.0,8.0
gene-Saur515_RS03695,host,gene-Saur515_RS03695_gene_budA,874.0,528.0,914.0,346.0,300.0,641.0,654.0,342.0,219.0
gene-Saur515_RS10590,host,gene-Saur515_RS10590,381.0,537.0,449.0,79.0,80.0,134.0,132.0,61.0,57.0
gene-Saur515_RS07310,host,lpl9,90.0,96.0,90.0,25.0,23.0,39.0,31.0,21.0,14.0
gene-Saur515_RS05385,host,gene-Saur515_RS05385,17.0,17.0,11.0,5.0,6.0,5.0,11.0,5.0,8.0
gene-Saur515_RS05160,host,gene-Saur515_RS05160,492.0,574.0,620.0,111.0,101.0,161.0,112.0,108.0,67.0
gene-phage515_00159,phage,tmpH_1,109.0,115.0,97.0,494.0,626.0,781.0,,,
gene-Saur515_RS09590,host,gene-Saur515_RS09590,219.0,227.0,235.0,63.0,53.0,104.0,90.0,89.0,47.0
gene-Saur515_RS01625,host,secY2,45.0,29.0,32.0,12.0,4.0,17.0,17.0,9.0,6.0
gene-Saur515_RS01820,host,gene-Saur515_RS01820,291.0,318.0,311.0,100.0,72.0,150.0,153.0,120.0,68.0
gene-phage515_00168,phage,gene-phage515_00168,1326.0,1431.0,1269.0,,,,,,
gene-Saur515_RS08750,host,mprF,1639.0,1684.0,1729.0,439.0,452.0,668.0,763.0,462.0,276.0
gene-Saur515_RS11335,host,sarT,75.0,109.0,105.0,9.0,10.0,23.0,25.0,23.0,8.0
gene-Saur515_RS00305,host,gene-Saur515_RS00305,197.0,214.0,174.0,73.0,75.0,114.0,80.0,60.0,23.0
gene-Saur515_RS11840,host,gene-Saur515_RS11840,143.0,186.0,156.0,21.0,45.0,43.0,46.0,34.0,25.0
gene-Saur515_RS13690,host,gene-Saur515_RS13690,400.0,382.0,448.0,131.0,105.0,203.0,163.0,130.0,71.0
gene-phage515_00025,phage,mbpA,772.0,816.0,707.0,,,,,,
gene-Saur515_RS10375,host,gene-Saur515_RS10375_gene_rpmG,594.0,662.0,686.0,110.0,96.0,181.0,158.0,128.0,91.0
gene-Saur515_RS07140,host,treP,,,,,,,,,
gene-Saur515_RS04385,host,gene-Saur515_RS04385,23.0,24.0,34.0,12.0,11.0,18.0,10.0,9.0,8.0
gene-Saur515_RS08030,host,gene-Saur515_RS08030,31.0,21.0,35.0,6.0,6.0,11.0,16.0,16.0,7.0
gene-Saur515_RS07385,host,gene-Saur515_RS07385,38.0,37.0,57.0,16.0,14.0,37.0,19.0,17.0,9.0
gene-Saur515_RS12175,host,hemH,793.0,753.0,805.0,222.0,277.0,435.0,353.0,245.0,157.0
gene-Saur515_RS03040,host,gene-Saur515_RS03040,356.0,358.0,411.0,86.0,69.0,132.0,113.0,100.0,47.0
gene-Saur515_RS08280,host,gene-Saur515_RS08280,103.0,113.0,137.0,45.0,47.0,59.0,46.0,25.0,27.0
gene-Saur515_RS06025,host,gene-Saur515_RS06025,570.0,581.0,654.0,223.0,208.0,342.0,330.0,225.0,151.0
gene-phage515_00075,phage,gene-phage515_00075,204.0,276.0,240.0,,,,,,
gene-Saur515_RS05830,host,xerC,1621.0,1682.0,1883.0,442.0,387.0,685.0,660.0,449.0,309.0
gene-Saur515_RS04775,host,gene-Saur515_RS04775,175.0,189.0,187.0,47.0,30.0,67.0,55.0,74.0,21.0
gene-Saur515_RS01175,host,gene-Saur515_RS01175,862.0,940.0,1007.0,285.0,281.0,466.0,421.0,356.0,243.0
gene-Saur515_RS07155,host,gltB,103.0,92.0,107.0,105.0,121.0,159.0,237.0,124.0,106.0
gene-Saur515_RS02080,host,gene-Saur515_RS02080,3.0,3.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0
gene-Saur515_RS11060,host,polA,2306.0,2299.0,2477.0,694.0,646.0,1045.0,892.0,642.0,442.0
gene-Saur515_RS10560,host,gene-Saur515_RS10560,1000.0,962.0,1087.0,251.0,236.0,458.0,447.0,367.0,199.0
gene-Saur515_RS13230,host,gene-Saur515_RS13230,124.0,119.0,161.0,57.0,63.0,65.0,76.0,79.0,48.0
gene-Saur515_RS06475,host,gene-Saur515_RS06475,2440.0,2695.0,2810.0,531.0,489.0,839.0,884.0,621.0,404.0
gene-Saur515_RS00690,host,gene-Saur515_RS00690_gene_deoD,352.0,400.0,421.0,104.0,135.0,213.0,291.0,131.0,92.0
gene-Saur515_RS07055,host,gene-Saur515_RS07055,25.0,34.0,35.0,4.0,1.0,8.0,8.0,4.0,3.0
gene-Saur515_RS08110,host,purS,183.0,197.0,186.0,154.0,107.0,196.0,130.0,134.0,83.0
gene-Saur515_RS08410,host,rpmF,2708.0,2956.0,3297.0,793.0,634.0,1124.0,1074.0,863.0,426.0
gene-Saur515_RS00695,host,gene-Saur515_RS00695,187.0,201.0,230.0,54.0,40.0,94.0,96.0,91.0,57.0
gene-Saur515_RS10630,host,gene-Saur515_RS10630,60.0,53.0,77.0,12.0,4.0,13.0,4.0,12.0,5.0
gene-Saur515_RS06985,host,gene-Saur515_RS06985,14.0,15.0,11.0,3.0,4.0,6.0,6.0,2.0,2.0
gene-Saur515_RS10875,host,gene-Saur515_RS10875,32.0,35.0,37.0,8.0,8.0,9.0,5.0,3.0,3.0
gene-Saur515_RS02050,host,gene-Saur515_RS02050,58.0,67.0,58.0,20.0,18.0,30.0,32.0,25.0,14.0
gene-Saur515_RS08880,host,gene-Saur515_RS08880_gene_rpmG,541.0,569.0,697.0,208.0,178.0,315.0,257.0,206.0,132.0
gene-Saur515_RS07620,host,gene-Saur515_RS07620,440.0,410.0,458.0,105.0,85.0,122.0,125.0,70.0,55.0
gene-Saur515_RS09885,host,gene-Saur515_RS09885,338.0,310.0,459.0,131.0,94.0,199.0,154.0,177.0,77.0
gene-Saur515_RS03880,host,gene-Saur515_RS03880,23.0,37.0,33.0,5.0,2.0,13.0,14.0,8.0,1.0
gene-Saur515_RS05540,host,gene-Saur515_RS05540,462.0,471.0,578.0,129.0,108.0,204.0,158.0,180.0,90.0
gene-Saur515_RS06015,host,gene-Saur515_RS06015,49.0,59.0,104.0,25.0,16.0,36.0,42.0,25.0,25.0
gene-Saur515_RS11520,host,sdaAB,82.0,79.0,76.0,51.0,56.0,58.0,53.0,40.0,35.0
gene-Saur515_RS13090,host,gene-Saur515_RS13090,482.0,514.0,614.0,145.0,73.0,206.0,227.0,224.0,95.0
gene-Saur515_RS13695,host,hflX,338.0,349.0,400.0,108.0,77.0,125.0,116.0,109.0,59.0
gene-Saur515_RS05655,host,rsmB,891.0,1013.0,1036.0,366.0,327.0,514.0,404.0,247.0,157.0
gene-Saur515_RS12020,host,tilS,968.0,1010.0,1088.0,258.0,213.0,327.0,241.0,161.0,108.0
gene-Saur515_RS10120,host,gene-Saur515_RS10120,288.0,395.0,333.0,50.0,47.0,76.0,95.0,55.0,36.0
gene-phage515_00169,phage,gene-phage515_00169,1600.0,1813.0,1557.0,,,,,,
gene-Saur515_RS05390,host,gene-Saur515_RS05390,13.0,19.0,7.0,2.0,3.0,3.0,5.0,4.0,3.0
gene-phage515_00108,phage,mbpX,,,3294.0,,,,,,
gene-Saur515_RS11785,host,gene-Saur515_RS11785,796.0,748.0,841.0,139.0,105.0,239.0,358.0,290.0,105.0
gene-Saur515_RS09535,host,gene-Saur515_RS09535,344.0,338.0,333.0,96.0,104.0,166.0,155.0,74.0,56.0
gene-Saur515_RS14185,host,gene-Saur515_RS14185,41.0,60.0,62.0,22.0,27.0,45.0,43.0,27.0,26.0
gene-Saur515_RS11990,host,mfd,1393.0,1381.0,1399.0,395.0,350.0,640.0,456.0,312.0,222.0
gene-phage515_00082,phage,mbpC,15.0,8.0,13.0,19.0,43.0,52.0,,,
gene-Saur515_RS06850,host,gene-Saur515_RS06850,7.0,10.0,6.0,5.0,2.0,6.0,14.0,4.0,2.0
gene-phage515_00189B,phage,gene-phage515_00189B,2166.0,2241.0,2039.0,,,,,,
gene-Saur515_RS00095,host,gene-Saur515_RS00095,1940.0,2147.0,2147.0,571.0,495.0,832.0,628.0,423.0,282.0
gene-Saur515_RS04160,host,lnsA,124.0,117.0,155.0,25.0,17.0,22.0,16.0,24.0,10.0
gene-Saur515_RS08070,host,qoxB,,,,,,,,,
gene-Saur515_RS02320,host,gene-Saur515_RS02320,356.0,295.0,453.0,146.0,93.0,207.0,209.0,257.0,148.0
gene-Saur515_RS00445,host,argC,19.0,12.0,16.0,4.0,4.0,6.0,4.0,6.0,5.0
gene-Saur515_RS06700,host,gene-Saur515_RS06700,88.0,92.0,96.0,10.0,22.0,33.0,40.0,41.0,10.0
gene-Saur515_RS10910,host,gene-Saur515_RS10910,2496.0,2682.0,2713.0,876.0,853.0,1187.0,1454.0,,
gene-Saur515_RS02160,host,gene-Saur515_RS02160,211.0,172.0,206.0,39.0,42.0,74.0,58.0,36.0,29.0
gene-Saur515_RS05415,host,gene-Saur515_RS05415,232.0,202.0,315.0,62.0,55.0,99.0,116.0,97.0,65.0
gene-Saur515_RS11905,host,gene-Saur515_RS11905,150.0,191.0,204.0,51.0,52.0,93.0,72.0,60.0,41.0
gene-phage515_00148,phage,I-KsaIII,1795.0,2140.0,1754.0,,,,,,
gene-Saur515_RS01720,host,arcA,28.0,22.0,18.0,11.0,10.0,17.0,32.0,20.0,15.0
gene-Saur515_RS05140,host,gene-Saur515_RS05140,2.0,5.0,3.0,0.0,1.0,5.0,2.0,4.0,1.0
gene-Saur515_RS08325,host,gene-Saur515_RS08325,449.0,399.0,521.0,135.0,74.0,214.0,117.0,126.0,78.0
gene-phage515_00154,phage,gene-phage515_00154,,,2873.0,,,,,,
gene-Saur515_RS12975,host,fabI,2589.0,2790.0,3082.0,695.0,550.0,1033.0,1032.0,662.0,372.0
gene-Saur515_RS13525,host,gene-Saur515_RS13525,128.0,120.0,146.0,80.0,67.0,98.0,180.0,80.0,76.0
gene-Saur515_RS13100,host,gene-Saur515_RS13100,301.0,365.0,369.0,90.0,79.0,109.0,128.0,114.0,65.0
gene-Saur515_RS00285,host,uhpT,67.0,66.0,53.0,36.0,50.0,147.0,139.0,127.0,61.0
gene-Saur515_RS07670,host,gene-Saur515_RS07670,373.0,399.0,372.0,156.0,160.0,228.0,202.0,184.0,92.0
gene-Saur515_RS05295,host,gene-Saur515_RS05295,414.0,457.0,475.0,208.0,211.0,289.0,277.0,177.0,136.0
gene-Saur515_RS14010,host,metK,1862.0,2116.0,2122.0,430.0,289.0,538.0,624.0,423.0,165.0
gene-Saur515_RS10065,host,gene-Saur515_RS10065,281.0,289.0,272.0,73.0,61.0,87.0,94.0,65.0,38.0
gene-Saur515_RS02555,host,gene-Saur515_RS02555,46.0,31.0,51.0,7.0,13.0,14.0,17.0,14.0,6.0
gene-Saur515_RS12590,host,gene-Saur515_RS12590,1419.0,1595.0,1544.0,395.0,324.0,513.0,550.0,404.0,185.0
gene-Saur515_RS01360,host,gene-Saur515_RS01360_gene_vraH,9.0,13.0,11.0,3.0,2.0,6.0,5.0,6.0,0.0
gene-Saur515_RS04370,host,gene-Saur515_RS04370,37.0,47.0,37.0,14.0,10.0,25.0,21.0,11.0,5.0
gene-Saur515_RS04825,host,gene-Saur515_RS04825,1331.0,1528.0,1545.0,367.0,274.0,489.0,555.0,366.0,207.0
gene-Saur515_RS01315,host,rnpA,99.0,113.0,138.0,30.0,34.0,67.0,44.0,39.0,21.0
gene-Saur515_RS06690,host,gene-Saur515_RS06690,367.0,403.0,476.0,197.0,165.0,289.0,235.0,198.0,108.0
gene-Saur515_RS10035,host,gene-Saur515_RS10035,63.0,70.0,61.0,12.0,17.0,27.0,13.0,16.0,9.0
