Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-Saur515_RS01355,host,gene-Saur515_RS01355,7.2633296174768365,7.382746449738912,7.6953031349635665,5.840641657373398,5.517452896464707,6.202535517187923,6.230481447578482,5.855071922202427,5.521460917862246,early
gene-Saur515_RS05950,host,pnp,8.289288323000317,8.449128460502108,8.438799123988225,6.937314081223682,6.851184927493743,7.369600720526409,7.490529402060711,6.877296071497429,6.3784261836515865,early
gene-Saur515_RS00960,host,cstB,3.6888794541139363,3.828641396489095,4.060443010546419,2.9444389791664403,3.044522437723423,3.4011973816621555,3.367295829986474,3.2188758248682006,2.772588722239781,early
gene-Saur515_RS03075,host,hutI,4.5217885770490405,4.605170185988092,4.61512051684126,3.091042453358316,3.1780538303479458,3.713572066704308,3.7376696182833684,3.367295829986474,2.8903717578961645,early
gene-Saur515_RS12960,host,gene-Saur515_RS12960,4.442651256490317,4.51085950651685,4.477336814478207,3.044522437723423,3.1354942159291497,3.5553480614894135,3.5263605246161616,3.4657359027997265,2.70805020110221,early
gene-Saur515_RS03975,host,gene-Saur515_RS03975,3.58351893845611,3.4657359027997265,3.8066624897703196,2.3978952727983707,2.302585092994046,2.772588722239781,2.0794415416798357,1.791759469228055,1.3862943611198906,early
gene-Saur515_RS03160,host,sdpB,6.990256500493881,6.9865664594064265,7.1569563646156364,5.438079308923196,5.030437921392435,5.749392985908253,5.572154032177765,5.214935757608986,4.543294782270004,early
gene-phage515_00001,phage,gene-phage515_00001,7.351799869057777,7.396335293800808,7.419979923661835,7.533693709848633,7.227662498728654,7.776535028185241,7.318539548567902,7.319202458767849,6.807934943699926,middle
gene-phage515_00104,phage,tsp,6.489204931325317,6.665683717782408,6.428105272684596,8.128585200374497,8.327726166461412,8.599694412927981,12.326700519682419,11.114207543319306,11.352345830294677,middle
gene-Saur515_RS12665,host,gene-Saur515_RS12665,3.2188758248682006,3.258096538021482,3.258096538021482,1.3862943611198906,1.9459101490553132,1.6094379124341003,2.3978952727983707,1.791759469228055,0.0,early
gene-Saur515_RS12520,host,tsaE,5.638354669333745,5.799092654460526,5.942799375126701,4.290459441148391,3.9889840465642745,4.605170185988092,4.382026634673881,4.143134726391533,4.007333185232471,early
gene-Saur515_RS04675,host,pfkB,5.4638318050256105,5.056245805348308,5.43372200355424,4.48863636973214,4.394449154672439,5.209486152841421,5.043425116919247,4.983606621708336,4.31748811353631,early
gene-Saur515_RS09890,host,gene-Saur515_RS09890,4.68213122712422,4.762173934797756,4.919980925828125,3.58351893845611,3.2188758248682006,3.970291913552122,4.174387269895637,4.07753744390572,3.1780538303479458,early
gene-Saur515_RS05925,host,infB,8.00903068506973,8.094988759303774,8.054840221101024,6.784457062637643,6.818924065275521,7.1316985104669115,7.077498053569231,5.929589143389895,6.246106765481563,early
gene-Saur515_RS08360,host,gene-Saur515_RS08360,7.410347097821024,7.5310163320779155,7.55171221535131,6.129050210060545,5.8998973535824915,6.452048954437226,6.555356891810665,6.091309882077698,5.497168225293202,early
gene-Saur515_RS03230,host,nhaC,5.831882477283517,5.953243334287785,5.948034989180646,4.820281565605037,4.836281906951478,5.062595033026967,5.231108616854587,5.030437921392435,4.543294782270004,early
gene-Saur515_RS04210,host,gene-Saur515_RS04210,2.70805020110221,2.6390573296152584,2.302585092994046,1.6094379124341003,1.0986122886681098,1.791759469228055,2.1972245773362196,0.6931471805599453,2.0794415416798357,early
gene-Saur515_RS14145,host,gene-Saur515_RS14145,3.7612001156935624,3.8918202981106265,4.02535169073515,3.258096538021482,3.6635616461296463,3.295836866004329,3.828641396489095,2.772588722239781,2.4849066497880004,early
gene-Saur515_RS08660,host,gene-Saur515_RS08660,4.343805421853684,4.634728988229636,4.5217885770490405,3.6109179126442243,3.1354942159291497,3.871201010907891,3.8501476017100584,3.8501476017100584,2.8903717578961645,early
gene-Saur515_RS10445,host,gene-Saur515_RS10445,8.19891444498699,8.357962965845681,8.323122887587735,6.570882962339584,6.517671272912275,7.052721049232323,7.069874128458572,6.561030665896573,5.8998973535824915,early
gene-Saur515_RS13495,host,gene-Saur515_RS13495,4.836281906951478,4.762173934797756,4.8283137373023015,4.343805421853684,4.330733340286331,4.653960350157523,5.420534999272286,4.543294782270004,4.290459441148391,middle
gene-Saur515_RS06240,host,gene-Saur515_RS06240,4.007333185232471,3.9318256327243257,4.07753744390572,3.044522437723423,2.3978952727983707,2.772588722239781,2.772588722239781,2.6390573296152584,2.5649493574615367,early
gene-Saur515_RS14060,host,gene-Saur515_RS14060,4.23410650459726,4.442651256490317,4.574710978503383,4.02535169073515,3.8918202981106265,4.382026634673881,4.74493212836325,4.477336814478207,4.02535169073515,middle
gene-phage515_00201,phage,mbpO,7.597396320212795,7.744569809354496,7.616283561580385,8.335431477880796,8.31115254800169,8.682877107057168,8.751474487140904,8.388222810119277,8.058327306580958,middle
gene-Saur515_RS13175,host,gene-Saur515_RS13175,7.233455418621439,7.336936913707618,7.332369205929062,6.126869184114185,5.916202062607435,6.448889394146858,6.236369590203704,5.84354441703136,5.459585514144159,early
gene-Saur515_RS00430,host,gene-Saur515_RS00430,5.267858159063328,5.501258210544727,5.41610040220442,3.912023005428146,3.8918202981106265,4.290459441148391,4.330733340286331,4.07753744390572,3.4011973816621555,early
gene-Saur515_RS13545,host,gene-Saur515_RS13545,5.10594547390058,4.8283137373023015,4.997212273764115,4.330733340286331,4.477336814478207,4.68213122712422,5.187385805840755,4.605170185988092,4.23410650459726,middle
gene-Saur515_RS06605,host,accC,7.52294091807237,7.621195162809845,7.65491704784832,6.343880434126331,6.280395838960195,6.661854740545311,6.593044534142437,6.003887067106539,5.641907070938114,early
gene-Saur515_RS01180,host,rlmH,5.545177444479562,5.5053315359323625,5.616771097666572,4.356708826689592,4.442651256490317,5.017279836814924,5.030437921392435,4.836281906951478,4.418840607796598,early
gene-phage515_00187,phage,gene-phage515_00187,8.497806477616047,8.592486175451668,8.512381634419015,9.343121483210002,9.306286713023391,9.703694249830134,9.187174093944343,8.967121656230923,8.614864218589684,middle
gene-Saur515_RS13085,host,gene-Saur515_RS13085,3.1780538303479458,3.2188758248682006,3.6375861597263857,2.1972245773362196,0.6931471805599453,2.302585092994046,2.3978952727983707,2.302585092994046,1.3862943611198906,early
gene-Saur515_RS06220,host,pxpA,3.7376696182833684,3.9318256327243257,3.8066624897703196,3.295836866004329,3.1354942159291497,3.295836866004329,3.367295829986474,2.5649493574615367,2.70805020110221,early
gene-Saur515_RS09750,host,gene-Saur515_RS09750,6.444131256700441,6.5337888379333435,6.670766320845874,5.768320995793772,5.6240175061873385,6.214608098422191,5.905361848054571,5.860786223465865,5.293304824724492,early
gene-Saur515_RS08330,host,gene-Saur515_RS08330,6.57507584059962,6.48768401848461,6.714170529909472,5.288267030694535,4.948759890378168,5.60947179518496,5.2574953720277815,5.303304908059076,4.762173934797756,early
gene-Saur515_RS03915,host,gene-Saur515_RS03915,6.720220155135295,6.871091294610546,6.917705609835305,5.123963979403259,5.135798437050262,5.389071729816501,6.028278520230698,5.659482215759621,5.062595033026967,early
gene-phage515_00155,phage,rec.2,7.199678345691172,7.2485040723706105,6.975413927455952,9.740733301234702,9.958449110610102,10.174010749897112,10.732934166159403,10.007712423593661,10.025926399728705,middle
gene-Saur515_RS04305,host,clpP,8.640825751861513,8.67317077287059,8.86953877719374,7.365812837209472,7.037905963447182,7.889459149404524,7.643003635560718,7.427738840532894,6.739336627357174,early
gene-Saur515_RS01835,host,nrdD,6.920671504248683,6.914730892718563,7.037027614686276,5.662960480135946,6.066108090103747,6.61472560020376,6.363028103540465,6.20050917404269,5.834810737062605,early
gene-phage515_00144,phage,trf,6.745236349484363,6.782192056006791,6.807934943699926,7.484368643286131,7.313886831633462,7.926602599181384,9.420763358881013,9.38429367909962,8.789964651132264,middle
gene-Saur515_RS08815,host,sbcC,6.035481432524756,6.163314804034641,6.104793232414985,4.912654885736052,4.962844630259907,5.37989735354046,5.247024072160486,4.5217885770490405,4.406719247264253,early
gene-Saur515_RS01050,host,gene-Saur515_RS01050,6.80128303447162,6.813444599510896,6.875232087276577,5.68697535633982,5.634789603169249,6.18826412308259,6.161207321695077,5.945420608606575,5.41610040220442,early
gene-Saur515_RS05965,host,gene-Saur515_RS05965,6.091309882077698,6.169610732491456,6.1779441140506,4.770684624465665,4.700480365792417,5.342334251964811,5.176149732573829,4.8283137373023015,4.795790545596741,early
gene-phage515_00125,phage,gene-phage515_00125,5.135798437050262,5.43372200355424,4.859812404361672,8.345455428161928,8.536211197252,8.829372735468406,9.348187438668308,8.756367559802975,8.757154527656606,middle
gene-Saur515_RS00860,host,norC,4.941642422609304,4.890349128221754,5.10594547390058,3.8918202981106265,4.204692619390966,4.394449154672439,4.6443908991413725,4.624972813284271,3.7612001156935624,early
gene-Saur515_RS13855,host,gene-Saur515_RS13855,5.267858159063328,5.093750200806762,5.209486152841421,4.948759890378168,5.10594547390058,5.303304908059076,5.733341276897746,4.762173934797756,5.056245805348308,middle
gene-Saur515_RS09220,host,fdaB,10.611695744521377,10.830639091743029,10.790349473719472,9.436599066190539,9.29090601981575,9.85319375848166,9.739202358228273,9.354267540782825,8.821142236331891,early
gene-Saur515_RS05960,host,gene-Saur515_RS05960,7.412160334945205,7.48324441607385,7.519692404116539,6.208590026096629,6.184148890937483,6.731018100482083,6.52649485957079,6.255750041753367,5.811140992976701,early
gene-Saur515_RS02905,host,hssS,5.662960480135946,5.805134968916488,5.8522024797744745,4.68213122712422,4.51085950651685,5.123963979403259,5.017279836814924,4.634728988229636,4.174387269895637,early
gene-Saur515_RS10385,host,gene-Saur515_RS10385,6.620073206530356,6.61472560020376,6.690842277418564,5.187385805840755,5.204006687076795,5.648974238161206,5.1298987149230735,4.718498871295094,4.442651256490317,early
gene-Saur515_RS00910,host,gene-Saur515_RS00910,4.795790545596741,4.7535901911063645,4.867534450455582,3.4339872044851463,3.044522437723423,3.7612001156935624,3.828641396489095,3.5553480614894135,2.8903717578961645,early
gene-phage515_00033,phage,gene-phage515_00033,6.38856140554563,6.587550014824796,6.461468176353717,7.356279876550748,7.388327859577107,7.711996507047669,8.87570644462861,8.32263709695394,7.9269635448629785,middle
gene-Saur515_RS01300,host,dnaN,8.101374671228582,8.176110342237342,8.19533366716287,6.61338421837956,6.594413459749778,7.110696122978827,7.156176637480615,6.71174039505618,6.20455776256869,early
gene-Saur515_RS08530,host,gene-Saur515_RS08530,5.648974238161206,5.438079308923196,5.739792912179234,4.564348191467836,4.356708826689592,4.90527477843843,4.770684624465665,4.727387818712341,4.219507705176107,early
gene-Saur515_RS11305,host,recJ,7.0707241072602764,7.180069874302796,7.135687347028144,5.683579767338681,5.537334267018537,6.066108090103747,5.961005339623274,5.442417710521793,5.056245805348308,early
gene-Saur515_RS13340,host,gene-Saur515_RS13340,4.584967478670572,4.9344739331306915,4.8283137373023015,3.6888794541139363,3.1780538303479458,3.6375861597263857,4.0943445622221,3.7376696182833684,3.258096538021482,early
gene-Saur515_RS07370,host,gene-Saur515_RS07370,5.733341276897746,5.823045895483019,5.755742213586912,4.574710978503383,4.3694478524670215,4.836281906951478,4.204692619390966,3.9318256327243257,3.4657359027997265,early
gene-Saur515_RS09055,host,gene-Saur515_RS09055,6.075346031088684,6.1675164908883415,6.2285110035911835,4.875197323201151,5.030437921392435,5.41610040220442,5.4116460518550396,5.6937321388027,5.043425116919247,early
gene-Saur515_RS10645,host,gene-Saur515_RS10645,5.655991810819852,5.7745515455444085,5.8805329864007,4.672828834461906,4.59511985013459,5.075173815233827,4.897839799950911,4.5217885770490405,4.2626798770413155,early
gene-Saur515_RS10755,host,gene-Saur515_RS10755,6.144185634125646,6.363028103540465,6.284134161070802,4.955827057601261,4.875197323201151,5.3230099791384085,5.298317366548036,4.30406509320417,4.418840607796598,early
gene-Saur515_RS10055,host,gene-Saur515_RS10055,4.59511985013459,4.499809670330265,4.727387818712341,3.091042453358316,2.8903717578961645,3.367295829986474,3.258096538021482,2.995732273553991,2.70805020110221,early
gene-Saur515_RS07405,host,gene-Saur515_RS07405,3.258096538021482,3.295836866004329,3.4011973816621555,2.302585092994046,2.1972245773362196,2.1972245773362196,2.833213344056216,2.3978952727983707,1.791759469228055,early
gene-Saur515_RS13440,host,gene-Saur515_RS13440,5.176149732573829,5.214935757608986,5.6240175061873385,3.9889840465642745,4.060443010546419,4.762173934797756,4.30406509320417,4.584967478670572,4.127134385045092,early
gene-Saur515_RS03380,host,moaD,5.6131281063880705,5.886104031450156,5.860786223465865,4.605170185988092,4.5217885770490405,5.198497031265826,4.875197323201151,4.0943445622221,4.02535169073515,early
gene-Saur515_RS10835,host,gene-Saur515_RS10835,5.393627546352362,5.384495062789089,5.488937726156687,4.454347296253507,4.2626798770413155,4.6913478822291435,4.605170185988092,4.343805421853684,3.4657359027997265,early
gene-Saur515_RS08665,host,gene-Saur515_RS08665,4.718498871295094,4.770684624465665,5.123963979403259,4.1588830833596715,3.8066624897703196,4.532599493153256,4.804021044733257,4.7535901911063645,4.110873864173311,early
gene-Saur515_RS06350,host,gene-Saur515_RS06350,6.052089168924417,6.306275286948016,6.297109319933935,4.912654885736052,4.919980925828125,5.236441962829949,5.332718793265369,4.736198448394496,4.51085950651685,early
gene-Saur515_RS01510,host,gene-Saur515_RS01510,3.7612001156935624,4.110873864173311,3.9889840465642745,3.4657359027997265,3.5553480614894135,3.7612001156935624,2.8903717578961645,2.3978952727983707,2.5649493574615367,early
gene-Saur515_RS13060,host,gene-Saur515_RS13060,0.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,middle
gene-Saur515_RS04090,host,gene-Saur515_RS04090,5.820082930352362,5.988961416889864,5.883322388488279,5.308267697401205,5.181783550292085,5.529429087511423,5.327876168789581,5.5134287461649825,4.812184355372417,early
gene-Saur515_RS06575,host,gene-Saur515_RS06575,6.29156913955832,6.467698726104354,6.559615237493242,4.770684624465665,4.74493212836325,5.267858159063328,5.575949103146316,5.4680601411351315,4.59511985013459,early
gene-Saur515_RS02700,host,gene-Saur515_RS02700,5.0369526024136295,5.093750200806762,5.198497031265826,3.4011973816621555,3.4339872044851463,4.04305126783455,3.7376696182833684,3.6888794541139363,2.8903717578961645,early
gene-Saur515_RS06635,host,argR,6.406879986069314,6.263398262591624,6.450470422144176,4.927253685157205,5.075173815233827,5.666426688112432,5.723585101952381,5.4638318050256105,4.762173934797756,early
gene-phage515_00183,phage,gene-phage515_00183,8.717845704894916,8.784009071186633,8.702177865629675,9.267287652417933,9.19238004659919,9.56626503452421,9.115150184972434,8.958154135209242,8.552946361122055,middle
gene-Saur515_RS03240,host,gene-Saur515_RS03240,7.617267813628347,7.8928255262511176,7.836369760545124,5.968707559985366,5.8916442118257715,6.139884552226255,6.678342114654332,5.720311776607412,5.293304824724492,early
gene-phage515_00179,phage,gene-phage515_00179,7.8399193600125825,8.037543185118697,7.803843303538772,8.842893331055539,8.847216104357543,9.260177606823355,9.581145019820722,9.204825191288073,8.832879460277615,middle
gene-Saur515_RS11280,host,ruvB,6.573680166960646,6.535241271013659,6.525029657843462,5.54907608489522,5.568344503761097,5.953243334287785,5.84354441703136,5.337538079701318,4.955827057601261,early
gene-Saur515_RS05220,host,isdF,3.4965075614664802,4.02535169073515,4.07753744390572,2.1972245773362196,2.6390573296152584,2.8903717578961645,2.772588722239781,1.6094379124341003,2.4849066497880004,early
gene-Saur515_RS13865,host,gene-Saur515_RS13865,4.59511985013459,4.3694478524670215,4.718498871295094,4.31748811353631,4.290459441148391,4.605170185988092,5.332718793265369,4.143134726391533,4.2626798770413155,middle
gene-Saur515_RS08825,host,gene-Saur515_RS08825,6.0867747269123065,5.981414211254481,6.453624998892692,4.941642422609304,4.454347296253507,5.438079308923196,5.14166355650266,4.955827057601261,4.23410650459726,early
gene-Saur515_RS06975,host,gene-Saur515_RS06975,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,early
gene-Saur515_RS02580,host,gene-Saur515_RS02580,3.9889840465642745,3.9512437185814275,3.8918202981106265,2.995732273553991,2.5649493574615367,3.1780538303479458,2.772588722239781,3.091042453358316,2.5649493574615367,early
gene-Saur515_RS14235,host,gene-Saur515_RS14235,3.258096538021482,3.1780538303479458,2.70805020110221,1.3862943611198906,1.6094379124341003,2.302585092994046,1.9459101490553132,1.791759469228055,1.3862943611198906,early
gene-Saur515_RS05995,host,pgsA,6.326149473155099,6.317164686747284,6.385194398997726,4.948759890378168,4.90527477843843,5.4510384535657,5.318119993844216,4.983606621708336,4.442651256490317,early
gene-phage515_00107,phage,gene-phage515_00107,8.596558746796978,8.823058934301647,8.728264161496178,8.417814747435958,8.374476889214643,8.770128527538184,8.556990661290303,8.576405051048084,8.0959035329611,early
gene-Saur515_RS12925,host,gene-Saur515_RS12925,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,early
gene-Saur515_RS02615,host,gene-Saur515_RS02615,2.833213344056216,2.5649493574615367,1.9459101490553132,1.0986122886681098,1.9459101490553132,1.791759469228055,1.791759469228055,2.0794415416798357,0.0,early
gene-Saur515_RS07265,host,gene-Saur515_RS07265,3.295836866004329,3.5553480614894135,3.4011973816621555,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.0794415416798357,0.6931471805599453,0.6931471805599453,early
gene-Saur515_RS05755,host,ffh,7.569927655242652,7.699389406256737,7.6676260915849905,6.513230110912307,6.269096283706261,6.8001700683022,6.672032945461067,6.208590026096629,5.945420608606575,early
gene-Saur515_RS03125,host,gene-Saur515_RS03125,5.942799375126701,5.934894195619588,6.066108090103747,4.543294782270004,4.290459441148391,4.718498871295094,4.836281906951478,4.8283137373023015,3.9889840465642745,early
gene-Saur515_RS06110,host,gene-Saur515_RS06110,7.085901464365611,7.280008252884188,7.203405521083095,6.066108090103747,5.937536205082426,6.428105272684596,6.47543271670409,5.961005339623274,5.616771097666572,early
gene-Saur515_RS02695,host,gene-Saur515_RS02695,4.634728988229636,4.61512051684126,4.74493212836325,2.70805020110221,2.6390573296152584,3.295836866004329,2.4849066497880004,2.833213344056216,2.302585092994046,early
gene-Saur515_RS06640,host,recN,7.645397699428633,7.58629630715272,7.67693714581808,6.366470447731438,6.398594934535208,6.885509670034818,6.814542897259958,6.415096959171596,6.030685260261263,early
gene-Saur515_RS14310,host,gene-Saur515_RS14310,5.318119993844216,5.10594547390058,5.231108616854587,4.6443908991413725,4.6443908991413725,5.0106352940962555,5.54907608489522,5.0369526024136295,4.672828834461906,middle
gene-Saur515_RS13040,host,spxA,8.997889450200717,8.870101048785726,9.215725844252521,8.632127729508337,8.277666160851503,9.148039345778804,9.308283446306147,9.171391621837609,8.567696173589344,middle
gene-Saur515_RS11850,host,gene-Saur515_RS11850,5.953243334287785,6.154858094016418,6.210600077024653,4.672828834461906,4.477336814478207,4.969813299576001,5.0106352940962555,4.499809670330265,4.23410650459726,early
gene-Saur515_RS03135,host,gene-Saur515_RS03135,5.953243334287785,6.0014148779611505,6.222576268071369,4.2626798770413155,4.5217885770490405,4.9344739331306915,5.075173815233827,4.941642422609304,3.970291913552122,early
gene-Saur515_RS07585,host,gene-Saur515_RS07585,3.58351893845611,3.784189633918261,3.8918202981106265,2.0794415416798357,2.3978952727983707,2.0794415416798357,2.772588722239781,2.4849066497880004,1.9459101490553132,early
gene-Saur515_RS05825,host,trmFO,7.080026499922591,7.126087273299125,7.1316985104669115,6.102558594613569,5.8805329864007,6.293419278846481,6.396929655216146,5.755742213586912,5.3471075307174685,early
gene-Saur515_RS10640,host,gene-Saur515_RS10640,5.41610040220442,5.575949103146316,5.645446897643238,4.477336814478207,4.3694478524670215,4.897839799950911,4.532599493153256,4.2626798770413155,4.02535169073515,early
gene-Saur515_RS08125,host,purF,6.52795791762255,6.744059186311348,6.566672429803241,5.476463551931511,5.3981627015177525,5.327876168789581,5.6131281063880705,4.7535901911063645,4.624972813284271,early
gene-Saur515_RS11970,host,glmU,8.014335737299424,8.07837810362652,8.129764445794171,6.693323668269949,6.79794041297493,7.241366283322318,7.1204443723924875,6.903747257584598,6.385194398997726,early
gene-Saur515_RS07465,host,gene-Saur515_RS07465,3.6375861597263857,3.5553480614894135,3.9889840465642745,2.3978952727983707,1.791759469228055,2.833213344056216,2.995732273553991,2.8903717578961645,1.9459101490553132,early
gene-Saur515_RS07565,host,gene-Saur515_RS07565,7.3727463664043285,7.232010331664759,7.57095858316901,6.678342114654332,6.218600119691729,7.0431599159883405,6.7661917146603505,7.449498005382849,6.591673732008658,early
gene-phage515_00214,phage,gene-phage515_00214,6.12029741895095,6.234410725718371,6.07993319509559,6.359573868672378,6.259581464064923,6.728628613084702,6.234410725718371,6.142037405587356,5.645446897643238,middle
gene-Saur515_RS11835,host,gene-Saur515_RS11835,5.616771097666572,5.993961427306569,5.793013608384144,4.23410650459726,4.499809670330265,4.820281565605037,4.532599493153256,4.04305126783455,3.8066624897703196,early
gene-Saur515_RS00495,host,gene-Saur515_RS00495,5.389071729816501,5.579729825986222,5.529429087511423,4.5217885770490405,4.770684624465665,5.19295685089021,4.442651256490317,4.174387269895637,3.332204510175204,early
gene-Saur515_RS00940,host,gene-Saur515_RS00940,4.787491742782046,4.955827057601261,5.0689042022202315,3.7612001156935624,3.1780538303479458,4.127134385045092,3.784189633918261,3.970291913552122,3.258096538021482,early
gene-Saur515_RS03890,host,gene-Saur515_RS03890,5.971261839790462,6.226536669287466,6.0844994130751715,5.442417710521793,5.58724865840025,6.073044534100405,5.187385805840755,4.762173934797756,4.31748811353631,early
gene-Saur515_RS13125,host,gene-Saur515_RS13125,5.720311776607412,5.855071922202427,5.948034989180646,4.48863636973214,4.454347296253507,4.736198448394496,4.912654885736052,4.343805421853684,3.912023005428146,early
gene-Saur515_RS10090,host,gene-Saur515_RS10090,6.966024187106113,7.1316985104669115,7.0431599159883405,6.0473721790462776,5.857933154483459,6.2878585601617845,6.202535517187923,6.148468295917647,5.564520407322694,early
gene-Saur515_RS05005,host,gene-Saur515_RS05005,6.728628613084702,6.594413459749778,6.853299093186078,5.44673737166631,5.198497031265826,5.940171252720432,5.918893854273146,5.799092654460526,5.209486152841421,early
gene-Saur515_RS13345,host,gene-Saur515_RS13345,5.003946305945459,5.241747015059643,4.983606621708336,3.6635616461296463,3.4011973816621555,3.9889840465642745,4.31748811353631,3.784189633918261,3.258096538021482,early
gene-Saur515_RS10860,host,murT,7.392647520721623,7.502738210754851,7.480992162869525,6.09807428216624,5.924255797414532,6.55250788703459,6.295266001439646,5.942799375126701,5.44673737166631,early
gene-Saur515_RS13770,host,gene-Saur515_RS13770,8.011355109161286,8.126222529458525,8.0507033814703,6.555356891810665,6.663132695990803,7.0925737159746784,7.342131730584722,6.18826412308259,6.375024819828097,early
gene-Saur515_RS09625,host,gene-Saur515_RS09625,5.1298987149230735,5.1647859739235145,5.247024072160486,3.2188758248682006,3.295836866004329,3.871201010907891,3.5553480614894135,2.833213344056216,2.995732273553991,early
gene-Saur515_RS12655,host,pmtA,6.400257445308821,6.507277712385012,6.523562306149512,5.0106352940962555,5.003946305945459,5.327876168789581,5.4680601411351315,5.062595033026967,4.48863636973214,early
gene-Saur515_RS11025,host,perR,7.4798641311650265,7.3987862754199485,7.716460800176355,6.60934924316738,6.234410725718371,7.113142108707088,7.1316985104669115,6.904750769961838,6.530877627725885,early
gene-Saur515_RS05605,host,gene-Saur515_RS05605,5.75890177387728,5.68697535633982,5.916202062607435,4.90527477843843,4.51085950651685,5.25227342804663,4.927253685157205,4.718498871295094,4.356708826689592,early
gene-Saur515_RS10800,host,putP,6.481577129276431,6.663132695990803,6.7357800142423265,5.123963979403259,5.0106352940962555,5.58724865840025,5.69035945432406,5.159055299214529,4.672828834461906,early
gene-Saur515_RS12325,host,gene-Saur515_RS12325,2.0794415416798357,2.302585092994046,2.302585092994046,0.6931471805599453,1.0986122886681098,2.0794415416798357,2.0794415416798357,1.6094379124341003,1.0986122886681098,early
gene-Saur515_RS02460,host,gene-Saur515_RS02460,5.081404364984463,5.267858159063328,5.342334251964811,4.736198448394496,4.941642422609304,5.5254529391317835,5.393627546352362,5.278114659230517,4.718498871295094,middle
gene-Saur515_RS11920,host,metG,7.962415680121064,8.03268487596762,8.024534871605695,6.794586580876499,6.720220155135295,7.205635176410364,7.099201743553092,6.646390514847729,6.113682179832232,early
gene-Saur515_RS05700,host,fakA,8.265392930852224,8.331827004436057,8.317277766221235,7.109062135687172,7.00850518208228,7.5251007461258,7.365180126021013,6.96979066990159,6.486160788944089,early
gene-Saur515_RS05785,host,ylqF,5.5909869805108565,5.703782474656201,5.634789603169249,4.382026634673881,4.442651256490317,4.736198448394496,4.3694478524670215,3.912023005428146,3.5553480614894135,early
gene-Saur515_RS14020,host,gene-Saur515_RS14020,6.590301048196686,6.692083742506628,6.721425700790643,5.293304824724492,4.969813299576001,5.793013608384144,5.6240175061873385,5.60947179518496,4.787491742782046,early
gene-Saur515_RS07950,host,gene-Saur515_RS07950,3.367295829986474,3.091042453358316,3.8501476017100584,1.9459101490553132,2.0794415416798357,2.70805020110221,2.9444389791664403,2.4849066497880004,2.0794415416798357,early
gene-Saur515_RS10215,host,folE2,7.40184157874383,7.580189417944541,7.60489448081162,6.045005314036012,6.0063531596017325,6.400257445308821,6.222576268071369,5.963579343618446,5.288267030694535,early
gene-Saur515_RS00670,host,gene-Saur515_RS00670_gene_phnE,2.8903717578961645,2.772588722239781,2.995732273553991,1.6094379124341003,2.0794415416798357,1.9459101490553132,2.0794415416798357,1.791759469228055,1.6094379124341003,early
gene-Saur515_RS01745,host,clfB,8.055475141757274,8.083637203141548,8.121777419161074,6.29156913955832,5.991464547107982,6.530877627725885,6.81783057145415,5.568344503761097,5.517452896464707,early
gene-Saur515_RS10615,host,gene-Saur515_RS10615,8.037220031133012,7.975564658495202,8.162516250140179,7.3727463664043285,7.587817219993427,8.161375023197486,8.031385330625534,7.917900586327916,7.351799869057777,early
gene-Saur515_RS06150,host,gene-Saur515_RS06150,7.2813856635702825,7.318539548567902,7.286191714702382,6.075346031088684,5.942799375126701,6.51025834052315,6.366470447731438,5.934894195619588,5.652489180268651,early
gene-Saur515_RS05575,host,gene-Saur515_RS05575,7.091742115095153,7.220373836723949,7.145196134997171,7.1276936993473985,6.807934943699926,7.024649030453636,6.912742820493176,6.12029741895095,6.2166061010848646,early
gene-Saur515_RS11985,host,pth,5.986452005284438,6.16541785423142,6.210600077024653,4.820281565605037,4.418840607796598,5.293304824724492,4.663439094112067,4.672828834461906,4.330733340286331,early
gene-Saur515_RS00180,host,gene-Saur515_RS00180,2.0794415416798357,1.9459101490553132,1.791759469228055,1.3862943611198906,1.791759469228055,1.0986122886681098,1.791759469228055,1.3862943611198906,1.0986122886681098,early
gene-Saur515_RS09270,host,gene-Saur515_RS09270,5.402677381872279,5.3471075307174685,5.560681631015528,3.6109179126442243,3.6635616461296463,4.02535169073515,4.1588830833596715,4.02535169073515,3.044522437723423,early
gene-Saur515_RS03735,host,gene-Saur515_RS03735,3.091042453358316,3.4965075614664802,3.1354942159291497,2.302585092994046,1.9459101490553132,1.791759469228055,1.791759469228055,2.1972245773362196,0.0,early
gene-Saur515_RS05760,host,rpsP,6.47543271670409,6.541029999189903,6.949856455000773,5.638354669333745,5.236441962829949,5.916202062607435,6.376726947898627,5.5134287461649825,5.365976015021851,early
gene-Saur515_RS12725,host,gene-Saur515_RS12725,2.302585092994046,1.9459101490553132,2.6390573296152584,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.6390573296152584,1.791759469228055,0.0,early
